name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",52821,13215.7,13215.3,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",52821,13255.3,13255,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",52821,13201.2,13201,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",52821,13265.6,13265.2,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",52821,13212.4,13212.1,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",52821,13234,13234,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",52821,13245.3,13244.9,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",52821,13202.6,13202.3,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",52821,13260.3,13260.1,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",52821,13199,13198.7,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096_mean",10,13229.1,13228.9,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096_median",10,13224.9,13224.6,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096_stddev",10,26.0997,26.0719,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096_cv",10,0.0019729,0.00197084,,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",6993,99801.1,99799.2,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",6993,99762.7,99760.6,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",6993,99740.9,99739,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",6993,99722.8,99721,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",6993,99757.7,99755.8,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",6993,99711,99709.1,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",6993,99759.7,99757.8,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",6993,99760,99758.2,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",6993,99754.5,99751.6,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",6993,99762.6,99760.8,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_mean",10,99753.3,99751.3,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_median",10,99758.7,99756.8,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_stddev",10,24.5968,24.5595,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768_cv",10,0.000246577,0.000246207,,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",3539,197533,197529,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",3539,197704,197700,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",3539,197598,197594,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",3539,198402,198398,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",3539,197656,197652,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",3539,197973,197969,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",3539,197771,197767,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",3539,198221,198216,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",3539,197669,197665,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536",3539,197664,197660,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_mean",10,197819,197815,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_median",10,197686,197682,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_stddev",10,287.607,287.56,ns,,,,,
"BM_Insert<RobinHoodHashMap<0.75>, KeyPattern::SEQUENTIAL>/65536_cv",10,0.00145389,0.00145368,,,,,,
"BM_Insert<StdUnorderedMapAdapter<0.75>, KeyPattern::SEQUENTIAL>/256",159626,4295.56,4295.43,ns,,,,,
